,src_imgPath,part_imgPath,part_edgePath,tgt_imgPath,mask_imgPath,landmark1_x,landmark1_y,landmark2_x,landmark2_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,collar_type,edge_imgPath
1386,./DATA/Res/croped/408437906_567525816492-00004.jpg,./DATA/Res/collar/408437906_567525816492-00004.jpg,./DATA/Res/collarEdge/408437906_567525816492-00004.jpg,./DATA/Res/target/408437906_567525816492-00004.jpg,./DATA/Res/mask/408437906_567525816492-00004.jpg,117,46,157,44,87,0,187,100,0,./DATA/Res/edges/408437906_567525816492-00004.jpg
1387,./DATA/Res/croped/409244391_566765290785-00002.jpg,./DATA/Res/collar/409244391_566765290785-00002.jpg,./DATA/Res/collarEdge/409244391_566765290785-00002.jpg,./DATA/Res/target/409244391_566765290785-00002.jpg,./DATA/Res/mask/409244391_566765290785-00002.jpg,111,20,141,28,76,0,176,100,0,./DATA/Res/edges/409244391_566765290785-00002.jpg
1388,./DATA/Res/croped/410536588_565359685071-00004.jpg,./DATA/Res/collar/410536588_565359685071-00004.jpg,./DATA/Res/collarEdge/410536588_565359685071-00004.jpg,./DATA/Res/target/410536588_565359685071-00004.jpg,./DATA/Res/mask/410536588_565359685071-00004.jpg,86,34,166,33,76,0,176,100,0,./DATA/Res/edges/410536588_565359685071-00004.jpg
1389,./DATA/Res/croped/410669727_553561033771-00004.jpg,./DATA/Res/collar/410669727_553561033771-00004.jpg,./DATA/Res/collarEdge/410669727_553561033771-00004.jpg,./DATA/Res/target/410669727_553561033771-00004.jpg,./DATA/Res/mask/410669727_553561033771-00004.jpg,109,56,145,52,77,4,177,104,0,./DATA/Res/edges/410669727_553561033771-00004.jpg
1390,./DATA/Res/croped/410669727_556451480506-00004.jpg,./DATA/Res/collar/410669727_556451480506-00004.jpg,./DATA/Res/collarEdge/410669727_556451480506-00004.jpg,./DATA/Res/target/410669727_556451480506-00004.jpg,./DATA/Res/mask/410669727_556451480506-00004.jpg,109,56,145,52,77,4,177,104,0,./DATA/Res/edges/410669727_556451480506-00004.jpg
1391,./DATA/Res/croped/41365677_545207498095-00004.jpg,./DATA/Res/collar/41365677_545207498095-00004.jpg,./DATA/Res/collarEdge/41365677_545207498095-00004.jpg,./DATA/Res/target/41365677_545207498095-00004.jpg,./DATA/Res/mask/41365677_545207498095-00004.jpg,105,67,149,68,77,17,177,117,0,./DATA/Res/edges/41365677_545207498095-00004.jpg
1392,./DATA/Res/croped/420178417_567628118087-00004.jpg,./DATA/Res/collar/420178417_567628118087-00004.jpg,./DATA/Res/collarEdge/420178417_567628118087-00004.jpg,./DATA/Res/target/420178417_567628118087-00004.jpg,./DATA/Res/mask/420178417_567628118087-00004.jpg,103,22,160,22,81,0,181,100,0,./DATA/Res/edges/420178417_567628118087-00004.jpg
1394,./DATA/Res/croped/451135386_566064582067-00004.jpg,./DATA/Res/collar/451135386_566064582067-00004.jpg,./DATA/Res/collarEdge/451135386_566064582067-00004.jpg,./DATA/Res/target/451135386_566064582067-00004.jpg,./DATA/Res/mask/451135386_566064582067-00004.jpg,102,30,157,31,79,0,179,100,0,./DATA/Res/edges/451135386_566064582067-00004.jpg
1395,./DATA/Res/croped/468618551_566432372594-00004.jpg,./DATA/Res/collar/468618551_566432372594-00004.jpg,./DATA/Res/collarEdge/468618551_566432372594-00004.jpg,./DATA/Res/target/468618551_566432372594-00004.jpg,./DATA/Res/mask/468618551_566432372594-00004.jpg,103,21,157,22,80,0,180,100,0,./DATA/Res/edges/468618551_566432372594-00004.jpg
1396,./DATA/Res/croped/468618551_566685880071-00004.jpg,./DATA/Res/collar/468618551_566685880071-00004.jpg,./DATA/Res/collarEdge/468618551_566685880071-00004.jpg,./DATA/Res/target/468618551_566685880071-00004.jpg,./DATA/Res/mask/468618551_566685880071-00004.jpg,103,21,157,22,80,0,180,100,0,./DATA/Res/edges/468618551_566685880071-00004.jpg
1397,./DATA/Res/croped/47489565_569718356996-00004.jpg,./DATA/Res/collar/47489565_569718356996-00004.jpg,./DATA/Res/collarEdge/47489565_569718356996-00004.jpg,./DATA/Res/target/47489565_569718356996-00004.jpg,./DATA/Res/mask/47489565_569718356996-00004.jpg,96,36,154,36,75,0,175,100,0,./DATA/Res/edges/47489565_569718356996-00004.jpg
1398,./DATA/Res/croped/486401584_549781861230-00003.jpg,./DATA/Res/collar/486401584_549781861230-00003.jpg,./DATA/Res/collarEdge/486401584_549781861230-00003.jpg,./DATA/Res/target/486401584_549781861230-00003.jpg,./DATA/Res/mask/486401584_549781861230-00003.jpg,101,39,154,40,77,0,177,100,6,./DATA/Res/edges/486401584_549781861230-00003.jpg
1400,./DATA/Res/croped/50454948_565913294662-00004.jpg,./DATA/Res/collar/50454948_565913294662-00004.jpg,./DATA/Res/collarEdge/50454948_565913294662-00004.jpg,./DATA/Res/target/50454948_565913294662-00004.jpg,./DATA/Res/mask/50454948_565913294662-00004.jpg,97,47,155,45,76,0,176,100,0,./DATA/Res/edges/50454948_565913294662-00004.jpg
1401,./DATA/Res/croped/50675334_569026383598-00004.jpg,./DATA/Res/collar/50675334_569026383598-00004.jpg,./DATA/Res/collarEdge/50675334_569026383598-00004.jpg,./DATA/Res/target/50675334_569026383598-00004.jpg,./DATA/Res/mask/50675334_569026383598-00004.jpg,96,24,155,21,75,0,175,100,0,./DATA/Res/edges/50675334_569026383598-00004.jpg
1402,./DATA/Res/croped/522430678_566686841445-00002.jpg,./DATA/Res/collar/522430678_566686841445-00002.jpg,./DATA/Res/collarEdge/522430678_566686841445-00002.jpg,./DATA/Res/target/522430678_566686841445-00002.jpg,./DATA/Res/mask/522430678_566686841445-00002.jpg,111,20,141,28,76,0,176,100,0,./DATA/Res/edges/522430678_566686841445-00002.jpg
1403,./DATA/Res/croped/524559319_567850193570-00003.jpg,./DATA/Res/collar/524559319_567850193570-00003.jpg,./DATA/Res/collarEdge/524559319_567850193570-00003.jpg,./DATA/Res/target/524559319_567850193570-00003.jpg,./DATA/Res/mask/524559319_567850193570-00003.jpg,92,70,164,72,78,21,178,121,0,./DATA/Res/edges/524559319_567850193570-00003.jpg
1404,./DATA/Res/croped/527395378_555903401939-00004.jpg,./DATA/Res/collar/527395378_555903401939-00004.jpg,./DATA/Res/collarEdge/527395378_555903401939-00004.jpg,./DATA/Res/target/527395378_555903401939-00004.jpg,./DATA/Res/mask/527395378_555903401939-00004.jpg,95,68,161,70,78,19,178,119,0,./DATA/Res/edges/527395378_555903401939-00004.jpg
1405,./DATA/Res/croped/542997191_569117233307-00004.jpg,./DATA/Res/collar/542997191_569117233307-00004.jpg,./DATA/Res/collarEdge/542997191_569117233307-00004.jpg,./DATA/Res/target/542997191_569117233307-00004.jpg,./DATA/Res/mask/542997191_569117233307-00004.jpg,109,42,155,40,82,0,182,100,0,./DATA/Res/edges/542997191_569117233307-00004.jpg
1406,./DATA/Res/croped/544421517_551915303057-00001.jpg,./DATA/Res/collar/544421517_551915303057-00001.jpg,./DATA/Res/collarEdge/544421517_551915303057-00001.jpg,./DATA/Res/target/544421517_551915303057-00001.jpg,./DATA/Res/mask/544421517_551915303057-00001.jpg,93,71,163,72,78,21,178,121,0,./DATA/Res/edges/544421517_551915303057-00001.jpg
1407,./DATA/Res/croped/544421517_551915303057-00005.jpg,./DATA/Res/collar/544421517_551915303057-00005.jpg,./DATA/Res/collarEdge/544421517_551915303057-00005.jpg,./DATA/Res/target/544421517_551915303057-00005.jpg,./DATA/Res/mask/544421517_551915303057-00005.jpg,95,83,161,81,78,32,178,132,0,./DATA/Res/edges/544421517_551915303057-00005.jpg
1408,./DATA/Res/croped/546306570_568619014151-00004.jpg,./DATA/Res/collar/546306570_568619014151-00004.jpg,./DATA/Res/collarEdge/546306570_568619014151-00004.jpg,./DATA/Res/target/546306570_568619014151-00004.jpg,./DATA/Res/mask/546306570_568619014151-00004.jpg,96,31,156,28,76,0,176,100,0,./DATA/Res/edges/546306570_568619014151-00004.jpg
1409,./DATA/Res/croped/591916643_567323618303-00004.jpg,./DATA/Res/collar/591916643_567323618303-00004.jpg,./DATA/Res/collarEdge/591916643_567323618303-00004.jpg,./DATA/Res/target/591916643_567323618303-00004.jpg,./DATA/Res/mask/591916643_567323618303-00004.jpg,103,21,157,22,80,0,180,100,0,./DATA/Res/edges/591916643_567323618303-00004.jpg
1410,./DATA/Res/croped/591916643_569283991822-00004.jpg,./DATA/Res/collar/591916643_569283991822-00004.jpg,./DATA/Res/collarEdge/591916643_569283991822-00004.jpg,./DATA/Res/target/591916643_569283991822-00004.jpg,./DATA/Res/mask/591916643_569283991822-00004.jpg,86,34,166,33,76,0,176,100,0,./DATA/Res/edges/591916643_569283991822-00004.jpg
1411,./DATA/Res/croped/600604687_567802725425-00004.jpg,./DATA/Res/collar/600604687_567802725425-00004.jpg,./DATA/Res/collarEdge/600604687_567802725425-00004.jpg,./DATA/Res/target/600604687_567802725425-00004.jpg,./DATA/Res/mask/600604687_567802725425-00004.jpg,86,34,166,33,76,0,176,100,0,./DATA/Res/edges/600604687_567802725425-00004.jpg
1412,./DATA/Res/croped/62043910_571342934352-00004.jpg,./DATA/Res/collar/62043910_571342934352-00004.jpg,./DATA/Res/collarEdge/62043910_571342934352-00004.jpg,./DATA/Res/target/62043910_571342934352-00004.jpg,./DATA/Res/mask/62043910_571342934352-00004.jpg,171,59,191,59,131,9,231,109,5,./DATA/Res/edges/62043910_571342934352-00004.jpg
1413,./DATA/Res/croped/644954655_565023916626-00004.jpg,./DATA/Res/collar/644954655_565023916626-00004.jpg,./DATA/Res/collarEdge/644954655_565023916626-00004.jpg,./DATA/Res/target/644954655_565023916626-00004.jpg,./DATA/Res/mask/644954655_565023916626-00004.jpg,99,23,154,21,76,0,176,100,0,./DATA/Res/edges/644954655_565023916626-00004.jpg
1415,./DATA/Res/croped/651933093_567553200752-00004.jpg,./DATA/Res/collar/651933093_567553200752-00004.jpg,./DATA/Res/collarEdge/651933093_567553200752-00004.jpg,./DATA/Res/target/651933093_567553200752-00004.jpg,./DATA/Res/mask/651933093_567553200752-00004.jpg,54,73,77,72,15,22,115,122,6,./DATA/Res/edges/651933093_567553200752-00004.jpg
1416,./DATA/Res/croped/66035150_566430515207-00004.jpg,./DATA/Res/collar/66035150_566430515207-00004.jpg,./DATA/Res/collarEdge/66035150_566430515207-00004.jpg,./DATA/Res/target/66035150_566430515207-00004.jpg,./DATA/Res/mask/66035150_566430515207-00004.jpg,105,24,151,22,78,0,178,100,0,./DATA/Res/edges/66035150_566430515207-00004.jpg
1417,./DATA/Res/croped/664054172_570803000788-00000.jpg,./DATA/Res/collar/664054172_570803000788-00000.jpg,./DATA/Res/collarEdge/664054172_570803000788-00000.jpg,./DATA/Res/target/664054172_570803000788-00000.jpg,./DATA/Res/mask/664054172_570803000788-00000.jpg,96,61,133,52,64,6,164,106,0,./DATA/Res/edges/664054172_570803000788-00000.jpg
1418,./DATA/Res/croped/664054172_570803000788-00003.jpg,./DATA/Res/collar/664054172_570803000788-00003.jpg,./DATA/Res/collarEdge/664054172_570803000788-00003.jpg,./DATA/Res/target/664054172_570803000788-00003.jpg,./DATA/Res/mask/664054172_570803000788-00003.jpg,112,56,160,64,86,10,186,110,0,./DATA/Res/edges/664054172_570803000788-00003.jpg
1419,./DATA/Res/croped/664054172_570803000788-00004.jpg,./DATA/Res/collar/664054172_570803000788-00004.jpg,./DATA/Res/collarEdge/664054172_570803000788-00004.jpg,./DATA/Res/target/664054172_570803000788-00004.jpg,./DATA/Res/mask/664054172_570803000788-00004.jpg,93,28,154,28,73,0,173,100,0,./DATA/Res/edges/664054172_570803000788-00004.jpg
1420,./DATA/Res/croped/666795077_565718623651-00004.jpg,./DATA/Res/collar/666795077_565718623651-00004.jpg,./DATA/Res/collarEdge/666795077_565718623651-00004.jpg,./DATA/Res/target/666795077_565718623651-00004.jpg,./DATA/Res/mask/666795077_565718623651-00004.jpg,96,33,147,33,71,0,171,100,11,./DATA/Res/edges/666795077_565718623651-00004.jpg
1421,./DATA/Res/croped/671839728_565987972455-00000.jpg,./DATA/Res/collar/671839728_565987972455-00000.jpg,./DATA/Res/collarEdge/671839728_565987972455-00000.jpg,./DATA/Res/target/671839728_565987972455-00000.jpg,./DATA/Res/mask/671839728_565987972455-00000.jpg,103,51,149,51,76,1,176,101,0,./DATA/Res/edges/671839728_565987972455-00000.jpg
1422,./DATA/Res/croped/671839728_565987972455-00001.jpg,./DATA/Res/collar/671839728_565987972455-00001.jpg,./DATA/Res/collarEdge/671839728_565987972455-00001.jpg,./DATA/Res/target/671839728_565987972455-00001.jpg,./DATA/Res/mask/671839728_565987972455-00001.jpg,103,51,149,51,76,1,176,101,0,./DATA/Res/edges/671839728_565987972455-00001.jpg
1423,./DATA/Res/croped/672655073_552996115250-00005.jpg,./DATA/Res/collar/672655073_552996115250-00005.jpg,./DATA/Res/collarEdge/672655073_552996115250-00005.jpg,./DATA/Res/target/672655073_552996115250-00005.jpg,./DATA/Res/mask/672655073_552996115250-00005.jpg,89,65,157,65,73,15,173,115,0,./DATA/Res/edges/672655073_552996115250-00005.jpg
1424,./DATA/Res/croped/675955473_569730164411-00005.jpg,./DATA/Res/collar/675955473_569730164411-00005.jpg,./DATA/Res/collarEdge/675955473_569730164411-00005.jpg,./DATA/Res/target/675955473_569730164411-00005.jpg,./DATA/Res/mask/675955473_569730164411-00005.jpg,92,60,173,58,82,9,182,109,0,./DATA/Res/edges/675955473_569730164411-00005.jpg
1425,./DATA/Res/croped/67875190_553766811723-00004.jpg,./DATA/Res/collar/67875190_553766811723-00004.jpg,./DATA/Res/collarEdge/67875190_553766811723-00004.jpg,./DATA/Res/target/67875190_553766811723-00004.jpg,./DATA/Res/mask/67875190_553766811723-00004.jpg,99,34,151,33,75,0,175,100,0,./DATA/Res/edges/67875190_553766811723-00004.jpg
1426,./DATA/Res/croped/683420581_552700691812-00000.jpg,./DATA/Res/collar/683420581_552700691812-00000.jpg,./DATA/Res/collarEdge/683420581_552700691812-00000.jpg,./DATA/Res/target/683420581_552700691812-00000.jpg,./DATA/Res/mask/683420581_552700691812-00000.jpg,96,71,157,72,76,21,176,121,0,./DATA/Res/edges/683420581_552700691812-00000.jpg
1427,./DATA/Res/croped/685842926_566579446962-00004.jpg,./DATA/Res/collar/685842926_566579446962-00004.jpg,./DATA/Res/collarEdge/685842926_566579446962-00004.jpg,./DATA/Res/target/685842926_566579446962-00004.jpg,./DATA/Res/mask/685842926_566579446962-00004.jpg,117,18,141,23,79,0,179,100,0,./DATA/Res/edges/685842926_566579446962-00004.jpg
1428,./DATA/Res/croped/686857490_564726861595-00004.jpg,./DATA/Res/collar/686857490_564726861595-00004.jpg,./DATA/Res/collarEdge/686857490_564726861595-00004.jpg,./DATA/Res/target/686857490_564726861595-00004.jpg,./DATA/Res/mask/686857490_564726861595-00004.jpg,89,54,154,56,71,5,171,105,0,./DATA/Res/edges/686857490_564726861595-00004.jpg
1429,./DATA/Res/croped/691384137_567052309825-00002.jpg,./DATA/Res/collar/691384137_567052309825-00002.jpg,./DATA/Res/collarEdge/691384137_567052309825-00002.jpg,./DATA/Res/target/691384137_567052309825-00002.jpg,./DATA/Res/mask/691384137_567052309825-00002.jpg,107,71,159,72,83,21,183,121,0,./DATA/Res/edges/691384137_567052309825-00002.jpg
1430,./DATA/Res/croped/691384137_567052309825-00004.jpg,./DATA/Res/collar/691384137_567052309825-00004.jpg,./DATA/Res/collarEdge/691384137_567052309825-00004.jpg,./DATA/Res/target/691384137_567052309825-00004.jpg,./DATA/Res/mask/691384137_567052309825-00004.jpg,96,77,155,76,75,26,175,126,0,./DATA/Res/edges/691384137_567052309825-00004.jpg
1431,./DATA/Res/croped/69212131_568697868325-00004.jpg,./DATA/Res/collar/69212131_568697868325-00004.jpg,./DATA/Res/collarEdge/69212131_568697868325-00004.jpg,./DATA/Res/target/69212131_568697868325-00004.jpg,./DATA/Res/mask/69212131_568697868325-00004.jpg,55,72,75,72,15,22,115,122,6,./DATA/Res/edges/69212131_568697868325-00004.jpg
1432,./DATA/Res/croped/69675826_43943737159-00004.jpg,./DATA/Res/collar/69675826_43943737159-00004.jpg,./DATA/Res/collarEdge/69675826_43943737159-00004.jpg,./DATA/Res/target/69675826_43943737159-00004.jpg,./DATA/Res/mask/69675826_43943737159-00004.jpg,101,21,160,22,80,0,180,100,0,./DATA/Res/edges/69675826_43943737159-00004.jpg
1433,./DATA/Res/croped/697784287_565550548906-00004.jpg,./DATA/Res/collar/697784287_565550548906-00004.jpg,./DATA/Res/collarEdge/697784287_565550548906-00004.jpg,./DATA/Res/target/697784287_565550548906-00004.jpg,./DATA/Res/mask/697784287_565550548906-00004.jpg,105,49,143,46,74,0,174,100,6,./DATA/Res/edges/697784287_565550548906-00004.jpg
1434,./DATA/Res/croped/698249187_568641987395-00004.jpg,./DATA/Res/collar/698249187_568641987395-00004.jpg,./DATA/Res/collarEdge/698249187_568641987395-00004.jpg,./DATA/Res/target/698249187_568641987395-00004.jpg,./DATA/Res/mask/698249187_568641987395-00004.jpg,87,34,145,32,66,0,166,100,0,./DATA/Res/edges/698249187_568641987395-00004.jpg
1435,./DATA/Res/croped/699097123_565986435276-00004.jpg,./DATA/Res/collar/699097123_565986435276-00004.jpg,./DATA/Res/collarEdge/699097123_565986435276-00004.jpg,./DATA/Res/target/699097123_565986435276-00004.jpg,./DATA/Res/mask/699097123_565986435276-00004.jpg,112,38,147,39,79,0,179,100,0,./DATA/Res/edges/699097123_565986435276-00004.jpg
1436,./DATA/Res/croped/70122099_565830521319-00003.jpg,./DATA/Res/collar/70122099_565830521319-00003.jpg,./DATA/Res/collarEdge/70122099_565830521319-00003.jpg,./DATA/Res/target/70122099_565830521319-00003.jpg,./DATA/Res/mask/70122099_565830521319-00003.jpg,94,58,143,61,68,9,168,109,0,./DATA/Res/edges/70122099_565830521319-00003.jpg
1437,./DATA/Res/croped/713144949_553132926915-00004.jpg,./DATA/Res/collar/713144949_553132926915-00004.jpg,./DATA/Res/collarEdge/713144949_553132926915-00004.jpg,./DATA/Res/target/713144949_553132926915-00004.jpg,./DATA/Res/mask/713144949_553132926915-00004.jpg,102,58,149,57,75,7,175,107,0,./DATA/Res/edges/713144949_553132926915-00004.jpg
1438,./DATA/Res/croped/722875848_565602690493-00000.jpg,./DATA/Res/collar/722875848_565602690493-00000.jpg,./DATA/Res/collarEdge/722875848_565602690493-00000.jpg,./DATA/Res/target/722875848_565602690493-00000.jpg,./DATA/Res/mask/722875848_565602690493-00000.jpg,103,51,149,51,76,1,176,101,0,./DATA/Res/edges/722875848_565602690493-00000.jpg
1439,./DATA/Res/croped/722875848_565602690493-00004.jpg,./DATA/Res/collar/722875848_565602690493-00004.jpg,./DATA/Res/collarEdge/722875848_565602690493-00004.jpg,./DATA/Res/target/722875848_565602690493-00004.jpg,./DATA/Res/mask/722875848_565602690493-00004.jpg,98,30,161,27,79,0,179,100,0,./DATA/Res/edges/722875848_565602690493-00004.jpg
1440,./DATA/Res/croped/722875848_565602690493-00005.jpg,./DATA/Res/collar/722875848_565602690493-00005.jpg,./DATA/Res/collarEdge/722875848_565602690493-00005.jpg,./DATA/Res/target/722875848_565602690493-00005.jpg,./DATA/Res/mask/722875848_565602690493-00005.jpg,97,61,153,60,75,10,175,110,0,./DATA/Res/edges/722875848_565602690493-00005.jpg
1441,./DATA/Res/croped/726303113_568595580878-00004.jpg,./DATA/Res/collar/726303113_568595580878-00004.jpg,./DATA/Res/collarEdge/726303113_568595580878-00004.jpg,./DATA/Res/target/726303113_568595580878-00004.jpg,./DATA/Res/mask/726303113_568595580878-00004.jpg,94,39,156,41,75,0,175,100,0,./DATA/Res/edges/726303113_568595580878-00004.jpg
1442,./DATA/Res/croped/727931950_567089324338-00004.jpg,./DATA/Res/collar/727931950_567089324338-00004.jpg,./DATA/Res/collarEdge/727931950_567089324338-00004.jpg,./DATA/Res/target/727931950_567089324338-00004.jpg,./DATA/Res/mask/727931950_567089324338-00004.jpg,102,26,148,25,75,0,175,100,0,./DATA/Res/edges/727931950_567089324338-00004.jpg
1443,./DATA/Res/croped/737729038_566508306980-00004.jpg,./DATA/Res/collar/737729038_566508306980-00004.jpg,./DATA/Res/collarEdge/737729038_566508306980-00004.jpg,./DATA/Res/target/737729038_566508306980-00004.jpg,./DATA/Res/mask/737729038_566508306980-00004.jpg,100,23,158,24,79,0,179,100,0,./DATA/Res/edges/737729038_566508306980-00004.jpg
1444,./DATA/Res/croped/737729038_566693335464-00004.jpg,./DATA/Res/collar/737729038_566693335464-00004.jpg,./DATA/Res/collarEdge/737729038_566693335464-00004.jpg,./DATA/Res/target/737729038_566693335464-00004.jpg,./DATA/Res/mask/737729038_566693335464-00004.jpg,106,35,161,36,83,0,183,100,0,./DATA/Res/edges/737729038_566693335464-00004.jpg
1445,./DATA/Res/croped/739667001_569186950718-00004.jpg,./DATA/Res/collar/739667001_569186950718-00004.jpg,./DATA/Res/collarEdge/739667001_569186950718-00004.jpg,./DATA/Res/target/739667001_569186950718-00004.jpg,./DATA/Res/mask/739667001_569186950718-00004.jpg,100,23,154,24,77,0,177,100,0,./DATA/Res/edges/739667001_569186950718-00004.jpg
1446,./DATA/Res/croped/741771662_566390682961-00004.jpg,./DATA/Res/collar/741771662_566390682961-00004.jpg,./DATA/Res/collarEdge/741771662_566390682961-00004.jpg,./DATA/Res/target/741771662_566390682961-00004.jpg,./DATA/Res/mask/741771662_566390682961-00004.jpg,112,21,140,24,76,0,176,100,0,./DATA/Res/edges/741771662_566390682961-00004.jpg
1447,./DATA/Res/croped/745740386_566577907659-00004.jpg,./DATA/Res/collar/745740386_566577907659-00004.jpg,./DATA/Res/collarEdge/745740386_566577907659-00004.jpg,./DATA/Res/target/745740386_566577907659-00004.jpg,./DATA/Res/mask/745740386_566577907659-00004.jpg,104,24,159,27,81,0,181,100,6,./DATA/Res/edges/745740386_566577907659-00004.jpg
1448,./DATA/Res/croped/747478098_568167470212-00000.jpg,./DATA/Res/collar/747478098_568167470212-00000.jpg,./DATA/Res/collarEdge/747478098_568167470212-00000.jpg,./DATA/Res/target/747478098_568167470212-00000.jpg,./DATA/Res/mask/747478098_568167470212-00000.jpg,102,79,159,77,80,28,180,128,0,./DATA/Res/edges/747478098_568167470212-00000.jpg
1449,./DATA/Res/croped/747478098_568167470212-00002.jpg,./DATA/Res/collar/747478098_568167470212-00002.jpg,./DATA/Res/collarEdge/747478098_568167470212-00002.jpg,./DATA/Res/target/747478098_568167470212-00002.jpg,./DATA/Res/mask/747478098_568167470212-00002.jpg,89,84,167,81,78,32,178,132,0,./DATA/Res/edges/747478098_568167470212-00002.jpg
1450,./DATA/Res/croped/749372060_567197029032-00004.jpg,./DATA/Res/collar/749372060_567197029032-00004.jpg,./DATA/Res/collarEdge/749372060_567197029032-00004.jpg,./DATA/Res/target/749372060_567197029032-00004.jpg,./DATA/Res/mask/749372060_567197029032-00004.jpg,107,43,167,41,87,0,187,100,0,./DATA/Res/edges/749372060_567197029032-00004.jpg
1451,./DATA/Res/croped/751949212_567739467622-00004.jpg,./DATA/Res/collar/751949212_567739467622-00004.jpg,./DATA/Res/collarEdge/751949212_567739467622-00004.jpg,./DATA/Res/target/751949212_567739467622-00004.jpg,./DATA/Res/mask/751949212_567739467622-00004.jpg,86,35,159,34,72,0,172,100,0,./DATA/Res/edges/751949212_567739467622-00004.jpg
1453,./DATA/Res/croped/759770920_568259800176-00004.jpg,./DATA/Res/collar/759770920_568259800176-00004.jpg,./DATA/Res/collarEdge/759770920_568259800176-00004.jpg,./DATA/Res/target/759770920_568259800176-00004.jpg,./DATA/Res/mask/759770920_568259800176-00004.jpg,100,70,146,67,73,18,173,118,0,./DATA/Res/edges/759770920_568259800176-00004.jpg
1454,./DATA/Res/croped/760783267_566661394630-00004.jpg,./DATA/Res/collar/760783267_566661394630-00004.jpg,./DATA/Res/collarEdge/760783267_566661394630-00004.jpg,./DATA/Res/target/760783267_566661394630-00004.jpg,./DATA/Res/mask/760783267_566661394630-00004.jpg,109,32,143,33,76,0,176,100,10,./DATA/Res/edges/760783267_566661394630-00004.jpg
1455,./DATA/Res/croped/761744839_565493352342-00004.jpg,./DATA/Res/collar/761744839_565493352342-00004.jpg,./DATA/Res/collarEdge/761744839_565493352342-00004.jpg,./DATA/Res/target/761744839_565493352342-00004.jpg,./DATA/Res/mask/761744839_565493352342-00004.jpg,104,24,149,24,76,0,176,100,0,./DATA/Res/edges/761744839_565493352342-00004.jpg
1456,./DATA/Res/croped/76890201_45557953892-00004.jpg,./DATA/Res/collar/76890201_45557953892-00004.jpg,./DATA/Res/collarEdge/76890201_45557953892-00004.jpg,./DATA/Res/target/76890201_45557953892-00004.jpg,./DATA/Res/mask/76890201_45557953892-00004.jpg,87,40,164,39,75,0,175,100,0,./DATA/Res/edges/76890201_45557953892-00004.jpg
1457,./DATA/Res/croped/76890201_520591898268-00004.jpg,./DATA/Res/collar/76890201_520591898268-00004.jpg,./DATA/Res/collarEdge/76890201_520591898268-00004.jpg,./DATA/Res/target/76890201_520591898268-00004.jpg,./DATA/Res/mask/76890201_520591898268-00004.jpg,92,32,156,31,74,0,174,100,0,./DATA/Res/edges/76890201_520591898268-00004.jpg
1458,./DATA/Res/croped/76890201_543177932003-00004.jpg,./DATA/Res/collar/76890201_543177932003-00004.jpg,./DATA/Res/collarEdge/76890201_543177932003-00004.jpg,./DATA/Res/target/76890201_543177932003-00004.jpg,./DATA/Res/mask/76890201_543177932003-00004.jpg,93,19,159,16,76,0,176,100,0,./DATA/Res/edges/76890201_543177932003-00004.jpg
1459,./DATA/Res/croped/76890201_569335311349-00004.jpg,./DATA/Res/collar/76890201_569335311349-00004.jpg,./DATA/Res/collarEdge/76890201_569335311349-00004.jpg,./DATA/Res/target/76890201_569335311349-00004.jpg,./DATA/Res/mask/76890201_569335311349-00004.jpg,105,30,154,28,79,0,179,100,0,./DATA/Res/edges/76890201_569335311349-00004.jpg
1460,./DATA/Res/croped/769208830_530165554689-00004.jpg,./DATA/Res/collar/769208830_530165554689-00004.jpg,./DATA/Res/collarEdge/769208830_530165554689-00004.jpg,./DATA/Res/target/769208830_530165554689-00004.jpg,./DATA/Res/mask/769208830_530165554689-00004.jpg,110,44,154,42,82,0,182,100,0,./DATA/Res/edges/769208830_530165554689-00004.jpg
1461,./DATA/Res/croped/769604553_569725092663-00004.jpg,./DATA/Res/collar/769604553_569725092663-00004.jpg,./DATA/Res/collarEdge/769604553_569725092663-00004.jpg,./DATA/Res/target/769604553_569725092663-00004.jpg,./DATA/Res/mask/769604553_569725092663-00004.jpg,102,21,153,20,77,0,177,100,0,./DATA/Res/edges/769604553_569725092663-00004.jpg
1462,./DATA/Res/croped/783533208_568722185077-00004.jpg,./DATA/Res/collar/783533208_568722185077-00004.jpg,./DATA/Res/collarEdge/783533208_568722185077-00004.jpg,./DATA/Res/target/783533208_568722185077-00004.jpg,./DATA/Res/mask/783533208_568722185077-00004.jpg,98,69,152,66,75,17,175,117,0,./DATA/Res/edges/783533208_568722185077-00004.jpg
1463,./DATA/Res/croped/78370832_568304350792-00004.jpg,./DATA/Res/collar/78370832_568304350792-00004.jpg,./DATA/Res/collarEdge/78370832_568304350792-00004.jpg,./DATA/Res/target/78370832_568304350792-00004.jpg,./DATA/Res/mask/78370832_568304350792-00004.jpg,114,19,144,28,79,0,179,100,0,./DATA/Res/edges/78370832_568304350792-00004.jpg
1464,./DATA/Res/croped/788810953_547999742173-00004.jpg,./DATA/Res/collar/788810953_547999742173-00004.jpg,./DATA/Res/collarEdge/788810953_547999742173-00004.jpg,./DATA/Res/target/788810953_547999742173-00004.jpg,./DATA/Res/mask/788810953_547999742173-00004.jpg,98,52,147,52,72,2,172,102,0,./DATA/Res/edges/788810953_547999742173-00004.jpg
