imageName,orig_H,orig_W,upper_X,upper_Y,upper_W,upper_H,shoulder1_x,shoulder1_y,shoulder2_x,shoulder2_y,sleeve1_x,sleeve1_y,sleeve2_x,sleeve2_y,type
2973193017_562404581801-00003.jpg,800,800,2,37,515,731,116,259,456,272,153,718,390,749,1
43448563_565449656609-00000.jpg,800,800,113,66,591,734,225,195,580,210,160,778,655,768,1
1971266002_566878440411-00004.jpg,800,800,89,16,623,779,177,79,646,77,140,399,659,360,0
1830042830_564222297113-00004.jpg,800,800,59,59,671,734,208,121,589,113,124,406,664,402,0
1128631978_533827976843-00000.jpg,800,800,108,45,569,599,182,134,581,136,142,253,637,248,0
2469968132_565068141867-00005.jpg,1200,800,17,176,780,917,59,291,735,288,55,655,737,637,0
3706082342_570264913054-00004.jpg,800,800,70,17,667,693,188,86,600,86,126,280,661,282,0
735984249_568134921911-00004.jpg,750,750,32,81,617,651,151,153,552,142,112,337,586,349,0
2958647819_564368810445-00000.jpg,800,800,26,21,642,720,315,62,641,219,60,585,498,771,1
384510027_567360189799-00004.jpg,800,800,44,52,714,680,141,127,622,115,81,580,724,563,1
2279342495_552338586111-00004.jpg,800,800,85,59,625,685,203,140,584,132,121,320,668,314,0
3170991765_569601663339-00004.jpg,800,800,103,80,607,655,244,143,551,138,155,414,648,432,0
3695083419_567896883872-00000.jpg,800,800,107,102,597,592,230,155,590,164,167,303,638,316,0
2958607264_570278650053-00004.jpg,800,800,38,6,721,776,193,69,618,73,97,348,693,359,0
2507223761_566467654545-00002.jpg,800,800,33,109,636,634,153,178,534,164,87,404,630,366,0
73877558_544646965141-00000.jpg,900,900,34,77,824,633,188,161,713,158,100,375,800,371,0
2937436463_554301329679-00000.jpg,800,800,59,96,673,625,178,181,622,184,127,378,680,369,0
865295738_564951738273-00001.jpg,800,800,107,70,558,661,219,100,591,106,174,264,628,267,0
500701372_565838223907-00004.jpg,800,800,93,63,607,699,195,141,600,152,142,362,645,374,0
1827757272_568612428023-00002.jpg,800,800,87,31,640,760,188,143,620,143,129,341,673,345,0
540230069_541134235057-00004.jpg,800,800,140,107,529,633,223,232,568,230,189,455,600,450,0
647082066_551913636617-00001.jpg,800,800,105,88,593,640,218,132,584,131,148,314,653,312,0
2257258397_562466642332-00004.jpg,750,750,119,50,519,639,219,280,532,277,167,676,594,674,1
3180154247_567189339990-00001.jpg,800,800,123,40,595,717,217,164,603,159,174,354,646,353,0
127309776_568591315568-00001.jpg,1080,1080,254,157,373,348,324,189,537,196,282,271,599,267,0
1887754589_555802163384-00004.jpg,800,800,159,61,478,658,236,139,559,133,200,294,611,303,0
2548749549_565564115174-00002.jpg,393,398,40,52,341,302,91,85,310,77,71,205,348,197,0
2974081840_567901610166-00001.jpg,451,480,48,54,380,373,129,84,348,81,58,168,423,164,0
2212160929_564161021658-00004.jpg,800,800,88,44,642,734,207,115,586,110,124,404,668,402,0
2080286721_567668838888-00004.jpg,800,800,76,38,641,709,188,121,596,116,120,358,657,361,0
2996624105_565268329584-00001.jpg,800,800,149,130,511,587,229,201,558,197,186,503,615,498,0
2562683258_567367042340-00000.jpg,800,800,133,118,528,630,212,188,597,199,172,437,619,434,0
91775307_533299662431-00000.jpg,750,750,54,99,637,501,182,155,561,151,84,266,660,266,0
689647701_530580976117-00001.jpg,800,800,90,34,609,721,191,153,606,155,150,766,656,767,1
2962650174_568714418654-00005.jpg,1200,800,2,85,796,1030,128,288,700,309,112,1088,691,1116,1
2178346763_566111669164-00000.jpg,800,800,72,129,675,617,238,219,571,222,191,392,617,388,0
2364015338_552351361070-00004.jpg,750,750,24,48,442,539,99,92,384,90,44,221,438,238,0
1611554031_566562508581-00004.jpg,800,800,47,7,731,758,174,55,620,52,114,278,709,259,0
1865113308_567586759698-00004.jpg,800,800,105,54,598,703,204,104,569,94,149,450,637,457,0
58935896_559644221381-00004.jpg,800,800,74,113,658,582,232,180,574,193,101,641,688,665,1
2456386471_566873272291-00004.jpg,1280,1280,119,44,1082,1178,270,196,1001,194,197,577,1096,580,0
2446601578_565642783031-00002.jpg,800,800,132,150,559,607,235,219,551,212,180,397,653,372,0
2273249198_549827577495-00000.jpg,800,800,118,103,411,546,152,199,421,168,129,406,480,360,0
2100501269_549561358431-00002.jpg,750,750,149,142,482,579,217,240,557,242,199,427,574,420,0
3154512360_569885935902-00004.jpg,800,800,201,116,372,542,261,182,535,193,229,560,561,581,1
2530194843_569781792463-00004.jpg,800,800,40,103,679,598,116,222,451,158,78,377,527,283,0
822539333_547595974770-00000.jpg,800,800,119,39,550,614,214,130,544,114,167,318,614,319,0
861806410_567528172442-00002.jpg,800,800,117,98,604,656,242,149,615,178,142,284,706,337,0
693119446_567173886100-00003.jpg,800,800,95,87,638,686,231,131,612,144,159,406,667,409,0
772287406_537883253679-00000.jpg,800,800,106,116,579,619,192,191,598,193,164,374,635,373,0
66526136_569377087266-00004.jpg,1200,1200,136,36,922,1135,244,161,941,152,217,497,987,507,0
2883221234_537088178600-00005.jpg,798,533,25,48,489,738,62,159,465,177,57,740,470,724,1
1589599388_558005950952-00004.jpg,2159,2341,138,88,2016,1620,594,329,1655,306,297,1774,2094,1668,1
1647073413_564292936405-00000.jpg,804,801,73,61,652,715,183,133,619,131,132,327,661,327,0
379426941_564286387685-00004.jpg,900,750,5,46,715,801,149,155,600,151,68,400,670,405,0
504648789_557898893999-00000.jpg,1500,1500,295,147,889,1210,371,271,1019,278,358,561,1100,563,0
73877558_569313692378-00004.jpg,800,800,47,44,712,718,194,117,608,103,83,274,722,310,0
3331723961_566982065600-00004.jpg,800,800,157,128,481,600,247,193,551,210,210,385,588,367,0
258821268_566664706920-00005.jpg,733,489,4,81,479,551,36,123,435,119,12,374,467,328,0
484461296_546872423832-00001.jpg,800,800,148,119,531,627,250,188,560,185,179,695,655,700,1
350167316_557986223907-00003.jpg,800,800,148,169,461,588,167,242,519,249,150,753,541,775,1
1109265226_570879282486-00000.jpg,2000,2000,218,214,1542,1593,460,283,1546,289,429,1140,1563,1143,0
443569263_569311954613-00004.jpg,800,800,117,13,530,751,199,62,580,63,141,227,632,223,0
875267714_564917025045-00004.jpg,800,800,18,10,760,755,164,80,634,83,79,321,721,324,0
2668950710_569679180127-00001.jpg,800,800,96,47,606,728,191,139,600,135,152,371,646,361,0
3159086144_569464631184-00004.jpg,800,800,163,48,470,672,261,248,518,245,213,463,584,463,0
2921484384_565371491390-00004.jpg,800,800,86,46,611,713,190,109,598,104,134,323,667,318,0
1975913255_563405787807-00005.jpg,1200,800,40,152,712,924,132,327,664,323,161,1020,677,1014,1
2951953873_567327921646-00004.jpg,805,805,169,107,489,622,216,141,612,145,200,724,634,724,1
288900553_565874592104-00004.jpg,800,800,109,16,573,755,165,143,592,104,158,367,655,333,0
2072407545_567338169608-00000.jpg,800,800,0,91,516,617,48,119,410,119,9,313,473,308,0
2449211504_547253741978-00001.jpg,800,800,127,55,529,701,199,161,589,159,178,375,618,380,0
2090301490_566889054855-00003.jpg,800,800,90,15,619,776,186,128,608,131,135,330,663,335,0
189874064_570286732838-00005.jpg,1199,798,98,151,603,942,230,318,559,334,214,811,637,866,0
2859124983_566857395288-00003.jpg,800,800,117,92,596,585,221,162,574,148,161,302,660,296,0
11687545_536662365006-00001.jpg,800,800,155,139,495,527,254,202,544,205,185,363,596,362,0
2933771992_569187867871-00004.jpg,800,800,139,88,514,646,200,118,566,112,189,373,595,361,0
380439497_566575155693-00004.jpg,800,800,135,134,526,532,238,197,530,186,174,338,618,347,0
2968158003_570307906061-00004.jpg,800,800,107,65,566,664,193,177,573,165,159,349,626,337,0
804835594_536335728555-00000.jpg,1067,800,97,136,620,865,162,255,651,249,232,991,612,993,1
621993983_567444126248-00004.jpg,800,800,71,61,648,692,184,121,610,123,113,327,673,326,0
3110695086_557172303772-00001.jpg,800,800,121,102,406,548,131,238,448,207,137,406,474,365,0
2949212121_549249864272-00003.jpg,800,800,137,80,513,587,207,224,573,199,195,387,595,373,0
362891092_566674300452-00003.jpg,900,720,80,146,561,598,196,213,535,212,134,377,595,366,0
63636242_548568003232-00000.jpg,800,800,110,76,587,655,222,191,570,188,162,376,647,376,0
3463890600_568972115176-00004.jpg,800,800,131,70,663,712,303,117,657,123,242,395,729,403,0
830138902_544336754576-00001.jpg,800,800,65,9,671,780,175,145,617,140,119,794,682,794,1
172039994_566682442826-00004.jpg,1000,1000,93,103,803,840,289,174,721,177,167,452,837,461,0
2021793596_557614647540-00004.jpg,1000,1000,183,64,641,844,289,118,715,123,228,902,761,905,1
2798570103_554248841975-00005.jpg,1200,800,12,461,776,726,116,547,675,545,48,808,728,810,0
417720776_569267498509-00004.jpg,800,800,67,45,669,719,209,131,577,127,92,329,695,343,0
2346338455_565898594441-00002.jpg,800,800,76,124,677,647,245,199,610,249,142,334,647,442,0
830401047_553405630182-00004.jpg,800,800,99,38,615,689,223,140,614,137,163,356,663,349,0
105354784_559867110886-00001.jpg,430,430,100,79,228,306,116,119,309,125,107,407,323,407,1
157343295_551919796041-00001.jpg,800,800,127,114,557,667,210,190,588,193,157,387,644,405,0
256185374_553364867744-00001.jpg,800,800,61,97,645,629,149,289,464,253,117,717,562,659,1
249433039_558592048576-00002.jpg,750,750,88,151,591,504,196,215,554,220,117,387,643,400,0
2627904469_569683224718-00004.jpg,800,800,97,25,575,580,203,81,574,70,152,249,624,247,0
3600620238_565458779462-00004.jpg,800,800,1,22,623,741,84,138,517,141,43,340,564,337,0
57220545_567955976518-00004.jpg,800,800,86,10,637,777,188,102,616,95,145,333,648,335,0
725764230_520852726709-00004.jpg,800,800,84,82,632,641,206,153,608,155,117,723,669,727,1
3369283777_570773381374-00004.jpg,800,800,67,50,665,678,236,94,539,89,100,364,694,371,0
2239490296_570525489304-00004.jpg,800,800,43,71,704,653,210,127,589,132,104,393,682,396,0
571920370_558494009187-00003.jpg,828,828,165,134,478,654,251,224,582,247,182,776,617,790,1
2615952581_567792544662-00004.jpg,600,600,82,34,402,524,170,109,133,294,415,109,449,273,0
2448907719_556567149367-00000.jpg,640,640,122,89,395,495,209,121,425,121,147,492,497,483,1
865295738_567834249689-00001.jpg,800,800,93,76,600,678,213,141,599,150,165,341,640,343,0
2789393960_567609008970-00004.jpg,800,800,69,68,639,702,177,121,585,121,103,320,656,340,0
1954179553_544987091041-00004.jpg,800,800,117,73,558,654,223,136,556,127,160,671,621,674,1
3241519092_567128838864-00002.jpg,800,800,91,102,632,635,223,160,591,163,141,350,681,353,0
2909256354_550135397423-00004.jpg,444,750,63,50,631,369,76,107,313,92,43,229,372,203,0
820969460_558360928962-00004.jpg,800,800,96,48,569,697,212,143,584,159,140,700,621,724,1
749372060_567039056929-00004.jpg,800,800,40,26,707,738,162,90,637,91,103,345,700,328,0
1734006379_567070063546-00004.jpg,800,800,69,98,681,627,218,189,581,189,112,414,679,404,0
816302908_568902414279-00000.jpg,800,800,239,45,312,325,280,111,505,111,271,260,531,249,0
3623480289_565194403505-00004.jpg,800,800,45,47,693,716,190,107,606,108,119,319,661,339,0
73900259_570020699553-00001.jpg,800,800,141,111,524,617,219,201,574,198,192,343,618,342,0
2871753318_557383428939-00005.jpg,1200,800,466,218,298,433,491,273,755,289,471,648,771,645,1
2987534214_542199264492-00001.jpg,1000,1000,120,44,745,878,242,104,744,103,180,349,809,349,0
3395247229_568010604296-00002.jpg,800,800,21,107,498,578,105,201,410,170,63,380,486,330,0
1742161940_550722195929-00000.jpg,800,800,131,81,520,666,221,165,574,164,184,407,614,410,0
124713983_527918898863-00004.jpg,783,642,35,88,581,617,157,172,487,170,92,336,554,326,0
1601049155_567798718514-00004.jpg,800,800,95,62,573,700,143,174,621,172,130,403,627,378,0
2606714824_565344737744-00004.jpg,800,800,117,98,578,598,214,197,562,187,170,462,633,469,0
280829233_569309164363-00004.jpg,1000,750,24,111,687,739,130,154,617,151,93,391,670,393,0
3533838427_569330166004-00004.jpg,800,800,104,87,583,644,208,134,577,137,164,417,635,408,0
272253783_547133836368-00004.jpg,800,800,13,60,759,601,251,286,532,281,43,614,754,601,1
2635550396_571194271135-00004.jpg,800,800,85,41,629,720,226,86,568,84,144,353,647,359,0
504911585_38432503244-00004.jpg,799,800,82,25,657,761,163,109,636,106,119,313,678,291,0
857224708_569794220342-00004.jpg,800,800,87,90,620,686,198,147,570,137,124,466,671,444,0
73900259_569808699909-00004.jpg,800,800,149,82,489,647,221,198,572,189,187,345,612,337,0
2563273415_568632311535-00004.jpg,800,800,126,110,568,590,219,191,584,198,169,381,644,384,0
772287406_569357073390-00000.jpg,800,800,83,96,630,651,185,169,616,171,145,365,650,363,0
2330851469_558049561768-00003.jpg,800,800,103,84,516,594,204,163,518,131,132,435,651,391,0
1827757272_568612428023-00003.jpg,800,800,93,32,629,754,186,138,613,141,137,347,666,336,0
2973297934_569769139681-00004.jpg,800,800,140,107,519,581,251,142,560,149,188,297,617,304,0
184226891_565658346306-00004.jpg,800,800,98,75,579,645,217,147,566,148,163,312,634,304,0
822539333_547593958173-00001.jpg,800,800,69,81,615,552,176,177,443,151,129,327,507,288,0
440529881_568526707429-00003.jpg,800,800,12,45,590,694,85,117,510,110,38,285,561,295,0
2066876953_558734100617-00000.jpg,800,800,111,63,540,673,362,67,666,237,122,525,396,756,1
851003831_567888107792-00004.jpg,800,800,80,80,627,638,220,149,573,148,139,356,645,383,0
1067719231_566220180116-00003.jpg,750,500,48,79,432,615,143,171,410,141,83,330,439,316,0
1052419246_569404693246-00004.jpg,800,800,98,28,611,744,217,72,598,81,154,418,654,411,0
3036896088_569586757496-00004.jpg,800,800,84,9,634,772,178,64,623,61,97,502,702,475,0
2944108935_565798268647-00004.jpg,800,800,44,0,686,757,195,118,597,103,87,392,717,372,0
587764322_570233307971-00002.jpg,800,800,109,228,586,440,218,291,577,287,154,522,643,514,0
2939013104_563026879255-00003.jpg,800,800,158,96,474,640,236,178,561,179,245,686,579,685,1
47937405_42278006902-00004.jpg,800,800,166,25,480,741,221,56,594,77,198,171,608,187,0
819333072_569941145012-00000.jpg,800,800,121,52,554,707,226,99,588,101,135,217,676,213,0
3290606125_567279508429-00003.jpg,800,800,83,53,660,701,194,132,619,130,158,329,669,305,0
1635619504_567212762772-00004.jpg,800,800,29,71,418,468,109,119,366,120,67,427,415,428,1
745740386_569465989344-00004.jpg,800,800,58,24,675,752,274,100,582,104,76,531,700,556,1
1762904917_538141415160-00004.jpg,800,800,124,90,633,673,138,244,512,113,270,739,722,582,1
2698271047_555751781028-00004.jpg,800,800,140,78,526,667,245,150,564,143,164,710,623,720,1
2791795675_570782103485-00004.jpg,800,800,106,91,591,659,273,130,538,132,161,386,641,372,0
903085375_566819892397-00000.jpg,800,800,68,32,683,742,185,92,614,103,117,294,686,300,0
2120841360_569205244630-00004.jpg,800,800,162,137,476,596,241,188,558,196,189,414,597,424,0
2925535815_566664155378-00001.jpg,1440,961,0,262,961,1112,168,338,801,354,24,676,893,735,0
2946923170_558096558855-00003.jpg,750,750,88,32,566,656,195,107,542,98,83,414,663,393,0
3017561485_567956644172-00001.jpg,800,800,161,125,486,642,254,178,550,175,210,418,601,410,0
3164885774_546048290038-00001.jpg,800,800,80,52,638,725,202,136,597,129,130,345,667,327,0
2176943295_565924906629-00000.jpg,800,800,215,237,388,514,247,308,560,308,237,455,567,455,0
1027192700_566379576428-00001.jpg,750,750,115,49,480,622,197,110,513,98,161,283,552,282,0
3251925036_567116700549-00004.jpg,800,800,47,143,712,569,191,210,615,208,92,386,707,389,0
504911585_565971634886-00004.jpg,800,800,57,5,679,772,170,63,621,69,112,282,689,287,0
98857760_545747985298-00004.jpg,400,400,10,90,180,196,55,106,148,105,25,169,178,162,0
2542157691_566489172833-00003.jpg,750,750,66,56,611,663,197,108,558,119,117,298,635,286,0
1745225516_569043731782-00000.jpg,800,800,8,109,564,614,84,246,447,165,76,405,545,275,0
1776612466_568680871918-00001.jpg,800,800,113,113,574,557,242,196,535,190,183,341,624,336,0
55380172_566291167363-00004.jpg,800,800,105,95,592,632,240,173,576,171,163,395,657,395,0
2943056348_543129289060-00001.jpg,800,800,0,95,519,644,66,149,404,148,17,353,477,336,0
3395610312_561335621992-00002.jpg,800,800,159,102,467,656,275,155,605,223,184,682,489,740,1
52371042_566208481064-00004.jpg,800,800,112,8,635,768,182,191,671,202,167,405,683,414,0
1865843503_569215644112-00004.jpg,800,800,6,13,785,751,162,129,655,145,70,359,734,356,0
2929819135_549187082555-00004.jpg,800,800,157,87,470,550,223,167,522,161,199,372,579,371,0
2292633444_567765946786-00003.jpg,628,499,148,24,209,171,189,48,312,47,168,124,340,123,0
3078787995_567840403201-00004.jpg,800,800,432,284,320,320,502,328,694,322,462,424,729,420,0
47964711_556826455220-00004.jpg,800,800,94,31,619,708,179,119,627,131,143,742,690,743,1
2728596199_544600327763-00002.jpg,800,800,222,97,335,447,257,143,521,143,246,560,536,560,1
106963166_567898720215-00000.jpg,800,800,92,24,646,675,181,113,621,115,165,305,643,306,0
3413858392_569081609844-00003.jpg,800,800,105,56,562,711,173,165,615,160,181,419,645,386,0
666555884_37769905779-00004.jpg,800,800,31,130,600,468,201,198,505,202,69,552,630,556,1
2021793596_564795984321-00004.jpg,1000,1000,200,83,594,836,260,243,739,252,245,906,754,904,1
35174428_563225878275-00004.jpg,800,800,57,8,669,770,169,162,594,111,80,645,700,632,1
1690612956_567385153397-00000.jpg,800,800,1,199,449,525,81,277,379,287,56,426,415,433,0
587764322_569499239129-00003.jpg,800,800,45,248,503,379,140,311,460,309,98,517,504,524,0
1650349306_531774219770-00004.jpg,800,800,78,53,650,671,201,122,608,121,144,308,672,325,0
575083143_545486836062-00002.jpg,800,800,145,144,513,508,241,206,558,203,181,350,617,354,0
1827757272_568612428023-00004.jpg,750,750,100,34,559,689,180,139,570,135,137,320,611,322,0
2377554291_550906730915-00004.jpg,800,800,143,95,507,665,217,159,588,154,189,340,612,339,0
1644023914_564927061307-00004.jpg,1000,750,76,153,584,704,177,236,564,230,113,448,619,436,0
2773539853_565524740832-00003.jpg,800,800,90,62,624,650,198,125,599,128,143,321,652,321,0
2572143895_565357326866-00001.jpg,800,800,119,102,404,548,149,217,423,177,135,406,473,362,0
2681847426_565197368578-00000.jpg,800,800,81,71,631,719,158,180,629,183,166,391,649,378,0
2968158003_569119059302-00003.jpg,800,800,100,78,548,662,208,164,565,163,167,353,617,338,0
1852642639_537367874674-00004.jpg,800,800,108,9,572,782,185,120,587,114,131,778,627,778,1
2178344275_550089744763-00004.jpg,800,800,155,199,456,541,156,353,476,207,215,551,594,373,0
2241195397_570067860327-00004.jpg,800,800,91,90,597,606,221,167,547,166,130,353,615,368,0
20294543_548283191358-00005.jpg,750,500,8,100,419,558,31,219,280,138,34,424,381,324,0
1640830236_568796669545-00004.jpg,800,800,152,117,486,630,251,158,549,154,196,376,602,405,0
549962130_568296189844-00000.jpg,1080,1080,255,128,754,882,531,221,864,248,381,519,993,582,0
645598410_555328581816-00004.jpg,800,800,80,38,644,729,214,114,586,114,136,552,662,550,1
3017561485_567956644172-00000.jpg,800,800,163,130,490,635,234,199,571,195,205,423,605,420,0
1645545333_565148222523-00002.jpg,712,730,47,41,595,608,164,97,536,103,96,282,592,270,0
725764230_520548319033-00004.jpg,800,800,104,68,590,665,185,139,602,140,155,733,644,736,1
2027688708_570862296553-00001.jpg,800,800,154,83,495,647,246,178,548,191,191,446,600,448,0
12006116_566334567414-00001.jpg,800,800,95,127,618,661,218,202,601,216,143,520,660,528,0
2200639078_567420315800-00000.jpg,800,800,123,68,553,535,186,129,593,118,165,322,637,296,0
776135258_565511445875-00001.jpg,800,800,109,0,602,764,205,90,619,113,167,704,531,488,1
2960661113_567745032504-00004.jpg,753,751,132,47,513,643,212,164,549,156,175,428,607,408,0
772352677_525686389076-00001.jpg,800,800,77,0,639,775,170,70,626,73,129,290,671,289,0
2929677958_568656418771-00004.jpg,800,800,66,75,655,685,204,139,602,149,114,321,671,335,0
715280231_566611220302-00002.jpg,743,743,121,169,484,541,202,208,543,207,177,347,563,353,0
709907512_20097465362-00004.jpg,800,800,79,60,652,696,186,164,624,173,127,754,673,759,1
366490042_567523330271-00003.jpg,800,800,13,67,380,326,55,137,322,101,46,293,371,251,0
65417173_560473614281-00003.jpg,800,800,222,48,474,586,330,123,606,114,255,586,678,587,1
2946148510_564491714127-00003.jpg,1000,1000,120,32,788,962,230,177,764,176,167,425,831,429,0
92734861_565333681566-00001.jpg,744,744,187,111,359,570,233,195,539,210,187,612,538,631,1
276426711_566277237500-00000.jpg,800,800,101,110,583,571,240,186,547,188,161,347,616,346,0
195061895_564502763453-00004.jpg,800,800,118,99,555,606,250,158,548,165,158,630,635,633,1
20481399_565099609053-00004.jpg,800,800,8,1,779,786,185,77,626,78,86,460,711,459,0
2402058596_565678018812-00004.jpg,800,800,106,81,560,661,209,142,584,148,171,301,624,306,0
2018013835_567713643001-00002.jpg,750,750,112,63,555,557,170,163,589,171,155,307,597,300,0
2951661477_567339238815-00004.jpg,800,800,93,65,613,670,193,124,595,114,150,335,643,329,0
1875224893_567362816058-00004.jpg,750,750,132,108,455,578,216,199,524,210,166,362,551,362,0
2079856548_566329761297-00003.jpg,750,750,120,39,501,670,177,114,567,115,167,269,577,271,0
2100501269_549561358431-00004.jpg,750,750,136,165,461,560,220,216,522,211,184,432,565,425,0
3462318818_561903231434-00000.jpg,800,800,301,193,416,498,359,243,657,241,328,377,700,375,0
2261769588_566899221910-00002.jpg,800,800,144,129,506,596,223,196,563,200,192,369,597,369,0
903609323_547779671764-00000.jpg,800,800,42,18,714,747,189,87,609,85,106,305,691,297,0
2256153816_570823181251-00004.jpg,800,800,79,13,660,766,247,38,565,52,106,318,683,324,0
2466528078_568669588589-00003.jpg,1200,1200,216,283,782,802,333,394,858,387,271,824,927,824,0
1806830783_563405826677-00004.jpg,800,800,114,50,587,677,224,156,578,157,156,700,661,704,1
831487996_527764298990-00004.jpg,800,800,142,49,512,677,228,98,573,85,184,220,611,217,0
252220969_565935937339-00004.jpg,800,800,8,5,753,773,218,45,559,47,79,408,711,423,0
2113002350_564762604582-00003.jpg,800,800,102,50,601,732,232,97,585,105,171,453,635,434,0
178076662_567554532690-00004.jpg,800,800,99,99,612,643,262,149,537,152,147,418,653,419,0
1046861729_570479769013-00004.jpg,400,400,120,4,172,157,165,13,247,13,145,81,270,81,0
613968296_545906767255-00000.jpg,1500,1500,298,160,892,1187,392,250,1030,236,354,572,1102,574,0
1674479251_558541989111-00004.jpg,1200,1200,172,72,840,1049,296,173,857,155,255,1133,921,1131,1
47504093_565772694731-00004.jpg,800,800,122,103,558,586,224,178,568,176,176,366,616,363,0
57644784_557889523354-00003.jpg,1334,1001,76,236,810,1046,229,427,769,394,192,1090,862,1100,1
1903601312_557848359059-00002.jpg,800,800,93,159,428,561,131,238,476,220,133,684,537,688,1
1639116017_568309860268-00000.jpg,800,800,140,132,517,557,221,200,563,194,186,496,614,495,0
3505897953_567551646842-00004.jpg,800,800,103,60,572,726,217,231,574,229,168,393,629,394,0
322050336_554087948057-00003.jpg,753,750,8,6,525,509,122,45,409,40,36,161,507,163,0
1113492709_17038282539-00000.jpg,750,750,20,32,703,660,168,90,575,94,38,240,705,239,0
2483276810_568826298030-00003.jpg,800,800,93,8,622,767,163,82,638,82,139,321,670,323,0
705193590_545246657306-00004.jpg,2159,2341,138,88,2016,1620,591,322,1653,309,316,1769,2088,1669,1
392193281_553050067585-00004.jpg,800,800,120,45,555,699,184,123,609,124,173,324,640,323,0
1690441661_568881385190-00004.jpg,800,800,66,34,632,722,182,138,610,137,123,352,679,351,0
603870813_567861462844-00005.jpg,1200,800,16,141,763,953,131,289,678,289,78,600,715,604,0
1813141802_565294566814-00004.jpg,1024,1024,117,34,791,973,236,150,791,145,180,428,839,434,0
771231242_520983713682-00002.jpg,894,750,50,116,663,632,195,181,569,173,76,324,690,321,0
2496046749_566173823375-00000.jpg,800,800,109,15,563,773,217,262,568,258,158,778,624,778,1
3290606125_567100857658-00004.jpg,800,800,85,47,651,713,190,143,627,150,124,345,675,348,0
2207838549_568389050433-00004.jpg,800,800,101,113,639,615,246,188,558,186,137,534,658,517,0
76355722_564137894999-00003.jpg,800,800,1,84,405,605,35,189,338,205,12,603,377,597,1
1120157844_543896352752-00005.jpg,750,500,10,104,458,540,105,178,379,176,47,613,435,614,1
1038913101_567286457314-00002.jpg,800,800,178,102,467,424,225,177,568,175,214,406,594,408,0
2276197676_565856801568-00004.jpg,800,800,87,39,551,628,226,89,460,84,115,266,589,276,0
3437461867_568049743029-00002.jpg,800,800,10,44,771,754,201,79,686,161,54,360,686,528,0
2065909446_532133752077-00000.jpg,1500,1397,237,140,911,1210,331,288,962,273,316,615,1054,605,0
903085375_44362540317-00000.jpg,800,800,69,32,678,723,192,99,629,109,127,299,683,302,0
17866870_569331459563-00004.jpg,700,700,98,83,529,540,181,146,522,148,141,313,591,305,0
1688589058_561110049615-00001.jpg,800,800,152,78,498,675,215,221,533,155,182,719,551,741,1
730998916_567439272466-00004.jpg,800,800,172,180,423,469,256,216,499,197,210,350,563,316,0
715205634_566889899224-00000.jpg,800,800,109,82,587,653,204,199,580,208,136,378,645,395,0
1952458950_520975604092-00004.jpg,800,800,60,159,698,580,168,201,642,217,110,415,692,420,0
772287406_537821273238-00000.jpg,800,800,93,91,609,650,194,163,608,162,154,361,658,366,0
814354505_565385097918-00003.jpg,800,800,65,22,674,760,164,102,622,97,127,322,668,321,0
10368051_565039365194-00004.jpg,800,800,118,82,574,629,227,128,600,132,175,300,638,307,0
3843411155_569753835694-00001.jpg,800,800,9,96,546,608,88,148,495,151,67,342,507,343,0
2641163166_565149952665-00004.jpg,800,800,26,111,527,659,102,218,493,224,81,398,527,399,0
198684595_556948836566-00005.jpg,800,533,3,93,523,596,85,138,380,137,55,429,476,381,0
2612388944_568992622794-00000.jpg,800,800,26,137,459,545,95,189,421,190,75,324,448,313,0
2429458355_568146969956-00002.jpg,800,800,76,203,555,420,215,263,426,300,83,564,455,635,1
2090515901_537275706593-00002.jpg,800,800,156,95,496,536,270,243,529,239,196,631,621,620,1
2502481462_565951078347-00003.jpg,800,800,121,55,578,666,232,327,567,323,137,560,668,548,0
3528750041_567179647773-00004.jpg,800,800,60,83,680,668,209,162,593,172,135,366,669,371,0
2260995623_545381487245-00001.jpg,800,800,37,42,473,708,82,181,460,176,33,739,465,742,1
305269348_551986971393-00004.jpg,800,800,185,157,458,590,225,254,576,253,226,416,594,414,0
177407204_567037212780-00004.jpg,800,800,43,21,710,746,178,115,623,109,97,348,686,348,0
157343295_556312746273-00005.jpg,1200,800,48,164,692,755,186,279,625,274,102,517,684,510,0
1957096619_565888403535-00004.jpg,800,800,98,84,627,661,256,138,541,131,154,401,665,406,0
136477932_570037407477-00004.jpg,800,800,119,104,556,628,226,191,572,189,170,366,627,369,0
75624033_529052737661-00004.jpg,1000,750,27,166,690,678,164,253,576,242,79,435,661,412,0
3892308633_567484910473-00001.jpg,800,800,87,27,643,727,188,117,605,104,143,318,663,318,0
1130721368_569677474398-00001.jpg,800,800,76,40,640,723,212,115,576,126,137,329,654,327,0
2138092794_555197829171-00001.jpg,1500,1500,319,169,916,1139,427,366,1123,345,398,1302,1152,1302,1
285492195_558844334587-00002.jpg,1200,1200,246,189,699,902,329,333,870,334,300,1130,899,1131,1
804112130_540204580611-00000.jpg,800,800,22,10,730,788,309,30,714,227,419,778,87,612,1
430022360_566918519134-00000.jpg,750,750,150,352,420,338,258,389,476,393,227,491,501,488,0
2907771833_558654470551-00002.jpg,800,800,95,78,603,663,203,141,588,140,203,699,606,699,1
1651956603_566819931816-00003.jpg,800,800,115,74,547,685,189,120,616,123,154,329,640,340,0
3192410334_568462221038-00004.jpg,800,800,128,23,592,666,220,69,613,64,185,507,671,499,1
